,Unnamed: 0,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
688,688.0,689.0,0.0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0.0,0.0,350036,7.7958,,S
689,689.0,690.0,1.0,1,"Madill, Miss. Georgette Alexandra",female,15.0,0.0,1.0,24160,211.3375,B5,S
690,690.0,691.0,1.0,1,"Dick, Mr. Albert Adrian",male,31.0,1.0,0.0,17474,57.0,B20,S
691,691.0,692.0,1.0,3,"Karun, Miss. Manca",female,4.0,0.0,1.0,349256,13.4167,,C
692,692.0,693.0,1.0,3,"Lam, Mr. Ali",male,,0.0,0.0,1601,56.4958,,S
693,693.0,694.0,0.0,3,"Saad, Mr. Khalil",male,25.0,0.0,0.0,2672,7.225,,C
694,694.0,695.0,0.0,1,"Weir, Col. John",male,60.0,0.0,0.0,113800,26.55,,S
695,695.0,696.0,0.0,2,"Chapman, Mr. Charles Henry",male,52.0,0.0,0.0,248731,13.5,,S
696,696.0,697.0,0.0,?,"Kelly, Mr. James",male,44.0,0.0,0.0,363592,8.05,,S
697,697.0,698.0,1.0,3,"Mullens, Miss. Katherine ""Katie""",female,,0.0,0.0,35852,7.7333,,Q
698,698.0,699.0,0.0,1,"Thayer, Mr. John Borland",male,49.0,1.0,1.0,17421,110.8833,C68,C
699,699.0,700.0,0.0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,42.0,0.0,0.0,348121,7.65,F G63,S
700,700.0,701.0,1.0,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1.0,0.0,PC 17757,227.525,C62 C64,C
701,701.0,702.0,1.0,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0.0,0.0,PC 17475,26.2875,E24,S
702,702.0,703.0,0.0,3,"Barbara, Miss. Saiide",female,18.0,0.0,1.0,2691,14.4542,,C
703,703.0,704.0,0.0,3,"Gallagher, Mr. Martin",male,25.0,0.0,0.0,36864,7.7417,,Q
704,704.0,705.0,0.0,3,"Hansen, Mr. Henrik Juul",male,26.0,1.0,0.0,350025,7.8542,,S
705,705.0,706.0,0.0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0.0,0.0,250655,26.0,,S
706,706.0,707.0,1.0,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0.0,0.0,223596,13.5,,S
707,707.0,708.0,1.0,?,"Calderhead, Mr. Edward Pennington",male,42.0,0.0,0.0,PC 17476,26.2875,E24,S
708,708.0,709.0,1.0,1,"Cleaver, Miss. Alice",female,22.0,0.0,0.0,113781,151.55,,S
709,709.0,710.0,1.0,3,"Moubarek, Master. Halim Gonios (""William George"")",male,,1.0,1.0,2661,15.2458,,C
710,710.0,711.0,1.0,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0.0,0.0,PC 17482,49.5042,C90,C
711,711.0,712.0,0.0,?,"Klaber, Mr. Herman",male,,0.0,0.0,113028,26.55,C124,S
712,712.0,713.0,1.0,1,"Taylor, Mr. Elmer Zebley",male,48.0,1.0,0.0,19996,52.0,C126,S
713,713.0,714.0,0.0,3,"Larsson, Mr. August Viktor",male,29.0,0.0,0.0,7545,9.4833,,S
714,714.0,715.0,0.0,2,"Greenberg, Mr. Samuel",male,52.0,0.0,0.0,250647,13.0,,S
715,715.0,716.0,0.0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0.0,0.0,348124,7.65,F G73,S
716,716.0,717.0,1.0,1,"Endres, Miss. Caroline Louise",female,38.0,0.0,0.0,PC 17757,227.525,C45,C
717,717.0,718.0,1.0,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0.0,0.0,34218,10.5,E101,S
718,718.0,719.0,0.0,3,"McEvoy, Mr. Michael",male,,0.0,0.0,36568,15.5,,Q
719,719.0,720.0,0.0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0.0,0.0,347062,7.775,,S
720,720.0,721.0,1.0,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0.0,1.0,248727,33.0,,S
721,721.0,722.0,0.0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1.0,0.0,350048,7.0542,,S
722,722.0,723.0,0.0,2,"Gillespie, Mr. William Henry",male,34.0,0.0,0.0,12233,13.0,,S
723,723.0,724.0,0.0,2,"Hodges, Mr. Henry Price",male,50.0,0.0,0.0,250643,13.0,,S
724,724.0,725.0,1.0,1,"Chambers, Mr. Norman Campbell",male,27.0,1.0,0.0,113806,53.1,E8,S
725,725.0,726.0,0.0,3,"Oreskovic, Mr. Luka",male,20.0,0.0,0.0,315094,8.6625,,S
726,726.0,727.0,1.0,?,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3.0,0.0,31027,21.0,,S
727,727.0,728.0,1.0,3,"Mannion, Miss. Margareth",female,,0.0,0.0,36866,7.7375,,Q
728,728.0,729.0,0.0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1.0,0.0,236853,26.0,,S
729,729.0,730.0,0.0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1.0,0.0,STON/O2. 3101271,7.925,,S
730,730.0,731.0,1.0,?,"Allen, Miss. Elisabeth Walton",female,29.0,0.0,0.0,24160,211.3375,B5,S
731,731.0,732.0,0.0,3,"Hassan, Mr. Houssein G N",male,11.0,0.0,0.0,2699,18.7875,,C
732,732.0,733.0,0.0,2,"Knight, Mr. Robert J",male,,0.0,0.0,239855,0.0,,S
733,733.0,734.0,0.0,2,"Berriman, Mr. William John",male,23.0,0.0,0.0,28425,13.0,,S
734,734.0,735.0,0.0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0.0,0.0,233639,13.0,,S
735,735.0,736.0,0.0,3,"Williams, Mr. Leslie",male,28.5,0.0,0.0,54636,16.1,,S
736,736.0,737.0,0.0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1.0,3.0,W./C. 6608,34.375,,S
737,737.0,738.0,1.0,1,"Lesurer, Mr. Gustave J",male,35.0,0.0,0.0,PC 17755,512.3292,B101,C
738,738.0,739.0,0.0,3,"Ivanoff, Mr. Kanio",male,,0.0,0.0,349201,7.8958,,S
739,739.0,740.0,0.0,3,"Nankoff, Mr. Minko",male,,0.0,0.0,349218,7.8958,,S
740,740.0,741.0,1.0,1,"Hawksford, Mr. Walter James",male,,0.0,0.0,16988,30.0,D45,S
741,741.0,742.0,0.0,1,"Cavendish, Mr. Tyrell William",male,36.0,1.0,0.0,19877,78.85,C46,S
742,742.0,743.0,1.0,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2.0,2.0,PC 17608,262.375,B57 B59 B63 B66,C
743,743.0,744.0,0.0,3,"McNamee, Mr. Neal",male,24.0,1.0,0.0,376566,16.1,,S
744,744.0,745.0,1.0,3,"Stranden, Mr. Juho",male,31.0,0.0,0.0,STON/O 2. 3101288,7.925,,S
745,745.0,746.0,0.0,?,"Crosby, Capt. Edward Gifford",male,70.0,1.0,1.0,WE/P 5735,71.0,B22,S
746,746.0,747.0,0.0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1.0,1.0,C.A. 2673,20.25,,S
747,747.0,748.0,1.0,2,"Sinkkonen, Miss. Anna",female,30.0,0.0,0.0,250648,13.0,,S
748,748.0,749.0,0.0,1,"Marvin, Mr. Daniel Warner",male,19.0,1.0,0.0,113773,53.1,D30,S
749,749.0,750.0,0.0,?,"Connaghton, Mr. Michael",male,31.0,0.0,0.0,335097,7.75,,Q
750,750.0,751.0,1.0,2,"Wells, Miss. Joan",female,4.0,1.0,1.0,29103,23.0,,S
751,751.0,752.0,1.0,3,"Moor, Master. Meier",male,6.0,0.0,1.0,392096,12.475,E121,S
752,752.0,753.0,0.0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0.0,0.0,345780,9.5,,S
753,753.0,754.0,0.0,3,"Jonkoff, Mr. Lalio",male,23.0,0.0,0.0,349204,7.8958,,S
754,754.0,755.0,1.0,?,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1.0,2.0,220845,65.0,,S
755,755.0,756.0,1.0,2,"Hamalainen, Master. Viljo",male,0.67,1.0,1.0,250649,14.5,,S
756,756.0,757.0,0.0,?,"Carlsson, Mr. August Sigfrid",male,28.0,0.0,0.0,350042,7.7958,,S
757,757.0,758.0,0.0,2,"Bailey, Mr. Percy Andrew",male,18.0,0.0,0.0,29108,11.5,,S
758,758.0,759.0,0.0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0.0,0.0,363294,8.05,,S
759,759.0,760.0,1.0,?,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0.0,0.0,110152,86.5,B77,S
760,760.0,761.0,0.0,3,"Garfirth, Mr. John",male,,0.0,0.0,358585,14.5,,S
761,761.0,762.0,0.0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0.0,0.0,SOTON/O2 3101272,7.125,,S
762,762.0,763.0,1.0,3,"Barah, Mr. Hanna Assi",male,20.0,0.0,0.0,2663,7.2292,,C
763,763.0,764.0,1.0,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1.0,2.0,113760,120.0,B96 B98,S
764,764.0,765.0,0.0,3,"Eklund, Mr. Hans Linus",male,16.0,0.0,0.0,347074,7.775,,S
765,765.0,766.0,1.0,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1.0,0.0,13502,77.9583,D11,S
766,766.0,767.0,0.0,1,"Brewe, Dr. Arthur Jackson",male,,0.0,0.0,112379,39.6,,C
767,767.0,768.0,0.0,3,"Mangan, Miss. Mary",female,30.5,0.0,0.0,364850,7.75,,Q
768,768.0,769.0,0.0,3,"Moran, Mr. Daniel J",male,,1.0,0.0,371110,24.15,,Q
769,769.0,770.0,0.0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0.0,0.0,8471,8.3625,,S
770,770.0,771.0,0.0,3,"Lievens, Mr. Rene Aime",male,24.0,0.0,0.0,345781,9.5,,S
771,771.0,772.0,0.0,3,"Jensen, Mr. Niels Peder",male,48.0,0.0,0.0,350047,7.8542,,S
772,772.0,773.0,0.0,2,"Mack, Mrs. (Mary)",female,57.0,0.0,0.0,S.O./P.P. 3,10.5,E77,S
773,773.0,774.0,0.0,3,"Elias, Mr. Dibo",male,,0.0,0.0,2674,7.225,,C
774,774.0,775.0,1.0,?,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1.0,3.0,29105,23.0,,S
775,775.0,776.0,0.0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0.0,0.0,347078,7.75,,S
776,776.0,777.0,0.0,?,"Tobin, Mr. Roger",male,,0.0,0.0,383121,7.75,F38,Q
777,777.0,778.0,1.0,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0.0,0.0,364516,12.475,,S
778,778.0,779.0,0.0,3,"Kilgannon, Mr. Thomas J",male,,0.0,0.0,36865,7.7375,,Q
779,779.0,780.0,1.0,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0.0,1.0,24160,211.3375,B3,S
780,780.0,781.0,1.0,3,"Ayoub, Miss. Banoura",female,13.0,0.0,0.0,2687,7.2292,,C
781,781.0,782.0,1.0,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1.0,0.0,17474,57.0,B20,S
782,782.0,783.0,0.0,1,"Long, Mr. Milton Clyde",male,29.0,0.0,0.0,113501,30.0,D6,S
783,783.0,784.0,0.0,3,"Johnston, Mr. Andrew G",male,,1.0,2.0,W./C. 6607,23.45,,S
784,784.0,785.0,0.0,3,"Ali, Mr. William",male,25.0,0.0,0.0,SOTON/O.Q. 3101312,7.05,,S
785,785.0,786.0,0.0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0.0,0.0,374887,7.25,,S
786,786.0,787.0,1.0,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0.0,0.0,3101265,7.4958,,S
787,787.0,788.0,0.0,3,"Rice, Master. George Hugh",male,8.0,4.0,1.0,382652,29.125,,Q
788,788.0,789.0,1.0,3,"Dean, Master. Bertram Vere",male,1.0,1.0,2.0,C.A. 2315,20.575,,S
789,789.0,790.0,0.0,1,"Guggenheim, Mr. Benjamin",male,46.0,0.0,0.0,PC 17593,79.2,B82 B84,C
790,790.0,791.0,0.0,3,"Keane, Mr. Andrew ""Andy""",male,,0.0,0.0,12460,7.75,,Q
791,791.0,792.0,0.0,2,"Gaskell, Mr. Alfred",male,16.0,0.0,0.0,239865,26.0,,S
792,792.0,793.0,0.0,3,"Sage, Miss. Stella Anna",female,,8.0,2.0,CA. 2343,69.55,,S
793,793.0,794.0,0.0,1,"Hoyt, Mr. William Fisher",male,,0.0,0.0,PC 17600,30.6958,,C
794,794.0,795.0,0.0,3,"Dantcheff, Mr. Ristiu",male,25.0,0.0,0.0,349203,7.8958,,S
795,795.0,796.0,0.0,2,"Otter, Mr. Richard",male,39.0,0.0,0.0,28213,13.0,,S
796,796.0,797.0,1.0,1,"Leader, Dr. Alice (Farnham)",female,49.0,0.0,0.0,17465,25.9292,D17,S
797,797.0,798.0,1.0,3,"Osman, Mrs. Mara",female,31.0,0.0,0.0,349244,8.6833,,S
798,798.0,799.0,0.0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0.0,0.0,2685,7.2292,,C
799,799.0,800.0,0.0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1.0,1.0,345773,24.15,,S
800,800.0,801.0,0.0,2,"Ponesell, Mr. Martin",male,34.0,0.0,0.0,250647,13.0,,S
801,801.0,802.0,1.0,?,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1.0,1.0,C.A. 31921,26.25,,S
802,802.0,803.0,1.0,1,"Carter, Master. William Thornton II",male,11.0,1.0,2.0,113760,120.0,B96 B98,S
803,803.0,804.0,1.0,3,"Thomas, Master. Assad Alexander",male,0.42,0.0,1.0,2625,8.5167,,C
804,804.0,805.0,1.0,3,"Hedman, Mr. Oskar Arvid",male,27.0,0.0,0.0,347089,6.975,,S
805,805.0,806.0,0.0,3,"Johansson, Mr. Karl Johan",male,31.0,0.0,0.0,347063,7.775,,S
806,806.0,807.0,0.0,1,"Andrews, Mr. Thomas Jr",male,39.0,0.0,0.0,112050,0.0,A36,S
807,807.0,808.0,0.0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0.0,0.0,347087,7.775,,S
808,808.0,809.0,0.0,?,"Meyer, Mr. August",male,39.0,0.0,0.0,248723,13.0,,S
809,809.0,810.0,1.0,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1.0,0.0,113806,53.1,E8,S
810,810.0,811.0,0.0,3,"Alexander, Mr. William",male,26.0,0.0,0.0,3474,7.8875,,S
811,811.0,812.0,0.0,3,"Lester, Mr. James",male,39.0,0.0,0.0,A/4 48871,24.15,,S
812,812.0,813.0,0.0,2,"Slemen, Mr. Richard James",male,35.0,0.0,0.0,28206,10.5,,S
813,813.0,814.0,0.0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4.0,2.0,347082,31.275,,S
814,814.0,815.0,0.0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0.0,0.0,364499,8.05,,S
815,815.0,816.0,0.0,1,"Fry, Mr. Richard",male,,0.0,0.0,112058,0.0,B102,S
816,816.0,817.0,0.0,3,"Heininen, Miss. Wendla Maria",female,23.0,0.0,0.0,STON/O2. 3101290,7.925,,S
817,817.0,818.0,0.0,2,"Mallet, Mr. Albert",male,31.0,1.0,1.0,S.C./PARIS 2079,37.0042,,C
818,818.0,819.0,0.0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0.0,0.0,C 7075,6.45,,S
819,819.0,820.0,0.0,3,"Skoog, Master. Karl Thorsten",male,10.0,3.0,2.0,347088,27.9,,S
820,820.0,821.0,1.0,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1.0,1.0,12749,93.5,B69,S
821,821.0,822.0,1.0,3,"Lulic, Mr. Nikola",male,27.0,0.0,0.0,315098,8.6625,,S
822,822.0,823.0,0.0,1,"Reuchlin, Jonkheer. John George",male,38.0,0.0,0.0,19972,0.0,,S
823,823.0,824.0,1.0,3,"Moor, Mrs. (Beila)",female,27.0,0.0,1.0,392096,12.475,E121,S
824,824.0,825.0,0.0,3,"Panula, Master. Urho Abraham",male,2.0,4.0,1.0,3101295,39.6875,,S
825,825.0,826.0,0.0,3,"Flynn, Mr. John",male,,0.0,0.0,368323,6.95,,Q
826,826.0,827.0,0.0,?,"Lam, Mr. Len",male,,0.0,0.0,1601,56.4958,,S
827,827.0,828.0,1.0,2,"Mallet, Master. Andre",male,1.0,0.0,2.0,S.C./PARIS 2079,37.0042,,C
828,828.0,829.0,1.0,3,"McCormack, Mr. Thomas Joseph",male,,0.0,0.0,367228,7.75,,Q
829,829.0,830.0,1.0,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0.0,0.0,113572,80.0,B28,
830,830.0,831.0,1.0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1.0,0.0,2659,14.4542,,C
831,831.0,832.0,1.0,2,"Richards, Master. George Sibley",male,0.83,1.0,1.0,29106,18.75,,S
832,832.0,833.0,0.0,3,"Saad, Mr. Amin",male,,0.0,0.0,2671,7.2292,,C
833,833.0,834.0,0.0,3,"Augustsson, Mr. Albert",male,23.0,0.0,0.0,347468,7.8542,,S
834,834.0,835.0,0.0,3,"Allum, Mr. Owen George",male,18.0,0.0,0.0,2223,8.3,,S
835,835.0,836.0,1.0,1,"Compton, Miss. Sara Rebecca",female,39.0,1.0,1.0,PC 17756,83.1583,E49,C
836,836.0,837.0,0.0,3,"Pasic, Mr. Jakob",male,21.0,0.0,0.0,315097,8.6625,,S
837,837.0,838.0,0.0,3,"Sirota, Mr. Maurice",male,,0.0,0.0,392092,8.05,,S
838,838.0,839.0,1.0,3,"Chip, Mr. Chang",male,32.0,0.0,0.0,1601,56.4958,,S
839,839.0,840.0,1.0,1,"Marechal, Mr. Pierre",male,,0.0,0.0,11774,29.7,C47,C
840,840.0,841.0,0.0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0.0,0.0,SOTON/O2 3101287,7.925,,S
841,841.0,842.0,0.0,2,"Mudd, Mr. Thomas Charles",male,16.0,0.0,0.0,S.O./P.P. 3,10.5,,S
842,842.0,843.0,1.0,1,"Serepeca, Miss. Augusta",female,30.0,0.0,0.0,113798,31.0,,C
843,843.0,844.0,0.0,3,"Lemberopolous, Mr. Peter L",male,34.5,0.0,0.0,2683,6.4375,,C
844,844.0,845.0,0.0,3,"Culumovic, Mr. Jeso",male,17.0,0.0,0.0,315090,8.6625,,S
845,845.0,846.0,0.0,3,"Abbing, Mr. Anthony",male,42.0,0.0,0.0,C.A. 5547,7.55,,S
846,846.0,847.0,0.0,3,"Sage, Mr. Douglas Bullen",male,,8.0,2.0,CA. 2343,69.55,,S
847,847.0,848.0,0.0,3,"Markoff, Mr. Marin",male,35.0,0.0,0.0,349213,7.8958,,C
848,848.0,849.0,0.0,2,"Harper, Rev. John",male,28.0,0.0,1.0,248727,33.0,,S
849,849.0,850.0,1.0,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,1.0,0.0,17453,89.1042,C92,C
850,850.0,851.0,0.0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4.0,2.0,347082,31.275,,S
851,851.0,852.0,0.0,3,"Svensson, Mr. Johan",male,74.0,0.0,0.0,347060,7.775,,S
852,852.0,853.0,0.0,3,"Boulos, Miss. Nourelain",female,9.0,1.0,1.0,2678,15.2458,,C
853,853.0,854.0,1.0,1,"Lines, Miss. Mary Conover",female,16.0,0.0,1.0,PC 17592,39.4,D28,S
854,854.0,855.0,0.0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1.0,0.0,244252,26.0,,S
855,855.0,856.0,1.0,?,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0.0,1.0,392091,9.35,,S
856,856.0,857.0,1.0,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1.0,1.0,36928,164.8667,,S
857,857.0,858.0,1.0,1,"Daly, Mr. Peter Denis ",male,51.0,0.0,0.0,113055,26.55,E17,S
858,858.0,859.0,1.0,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0.0,3.0,2666,19.2583,,C
859,859.0,860.0,0.0,3,"Razi, Mr. Raihed",male,,0.0,0.0,2629,7.2292,,C
860,860.0,861.0,0.0,3,"Hansen, Mr. Claus Peter",male,41.0,2.0,0.0,350026,14.1083,,S
861,861.0,862.0,0.0,?,"Giles, Mr. Frederick Edward",male,21.0,1.0,0.0,28134,11.5,,S
862,862.0,863.0,1.0,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0.0,0.0,17466,25.9292,D17,S
863,863.0,864.0,0.0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8.0,2.0,CA. 2343,69.55,,S
864,864.0,865.0,0.0,2,"Gill, Mr. John William",male,24.0,0.0,0.0,233866,13.0,,S
865,865.0,866.0,1.0,2,"Bystrom, Mrs. (Karolina)",female,42.0,0.0,0.0,236852,13.0,,S
866,866.0,867.0,1.0,2,"Duran y More, Miss. Asuncion",female,27.0,1.0,0.0,SC/PARIS 2149,13.8583,,C
867,867.0,868.0,0.0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0.0,0.0,PC 17590,50.4958,A24,S
868,868.0,869.0,0.0,3,"van Melkebeke, Mr. Philemon",male,,0.0,0.0,345777,9.5,,S
869,869.0,870.0,1.0,3,"Johnson, Master. Harold Theodor",male,4.0,1.0,1.0,347742,11.1333,,S
870,870.0,871.0,0.0,3,"Balkic, Mr. Cerin",male,26.0,0.0,0.0,349248,7.8958,,S
871,871.0,872.0,1.0,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1.0,1.0,11751,52.5542,D35,S
872,872.0,873.0,0.0,1,"Carlsson, Mr. Frans Olof",male,33.0,0.0,0.0,695,5.0,B51 B53 B55,S
873,873.0,874.0,0.0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0.0,0.0,345765,9.0,,S
874,874.0,875.0,1.0,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1.0,0.0,P/PP 3381,24.0,,C
875,875.0,876.0,1.0,?,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0.0,0.0,2667,7.225,,C
876,876.0,877.0,0.0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0.0,0.0,7534,9.8458,,S
877,877.0,878.0,0.0,3,"Petroff, Mr. Nedelio",male,19.0,0.0,0.0,349212,7.8958,,S
878,878.0,879.0,0.0,3,"Laleff, Mr. Kristo",male,,0.0,0.0,349217,7.8958,,S
879,879.0,880.0,1.0,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0.0,1.0,11767,83.1583,C50,C
880,880.0,881.0,1.0,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0.0,1.0,230433,26.0,,S
881,881.0,882.0,0.0,3,"Markun, Mr. Johann",male,33.0,0.0,0.0,349257,7.8958,,S
882,882.0,883.0,0.0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0.0,0.0,7552,10.5167,,S
883,883.0,884.0,0.0,2,"Banfield, Mr. Frederick James",male,28.0,0.0,0.0,C.A./SOTON 34068,10.5,,S
884,884.0,885.0,0.0,3,"Sutehall, Mr. Henry Jr",male,25.0,0.0,0.0,SOTON/OQ 392076,7.05,,S
885,885.0,886.0,0.0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0.0,5.0,382652,29.125,,Q
886,886.0,887.0,0.0,2,"Montvila, Rev. Juozas",male,27.0,0.0,0.0,211536,13.0,,S
887,887.0,888.0,1.0,1,"Graham, Miss. Margaret Edith",female,19.0,0.0,0.0,112053,30.0,B42,S
888,888.0,889.0,0.0,?,"Johnston, Miss. Catherine Helen ""Carrie""",female,,1.0,2.0,W./C. 6607,23.45,,S
889,889.0,890.0,1.0,1,"Behr, Mr. Karl Howell",male,26.0,0.0,0.0,111369,30.0,C148,C
890,890.0,891.0,0.0,3,"Dooley, Mr. Patrick",male,32.0,0.0,0.0,370376,7.75,,Q
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
0,0.0,1.0,0.0,3,"Braund, Mr. Owen Harris",male,22.0,1.0,0.0,A/5 21171,7.25,,S
